clip_dir,clip_1,clip_2,speaker_count,speakers
data\clips_aug\overlay_56419.wav,data\clips_aug\overlay_42172.wav,data\clips_libricss\OV40_session7_clip136.wav,4,"['237', '8455', '1089', '2830']"
data\clips_aug\overlay_56420.wav,data\clips_aug\overlay_31530.wav,data\clips_libricss\0S_session8_clip334.wav,4,"['8230', '1580', '7729', '237']"
data\clips_aug\overlay_56421.wav,data\clips_aug\overlay_30884.wav,data\clips_libricss\OV10_session9_clip467.wav,4,"['1188', '8463', '7729', '2830']"
data\clips_aug\overlay_56422.wav,data\clips_aug\overlay_25166.wav,data\clips_libricss\OV30_session5_clip151.wav,4,"['3729', '3575', '3570', '908']"
data\clips_aug\overlay_56423.wav,data\clips_aug\overlay_38243.wav,data\clips_libricss\OV20_session1_clip251.wav,4,"['3575', '61', '2300', '1580']"
data\clips_aug\overlay_56424.wav,data\clips_aug\overlay_39060.wav,data\clips_libricss\0S_session1_clip84.wav,4,"['4992', '2300', '1188', '5105']"
data\clips_aug\overlay_56425.wav,data\clips_aug\overlay_31576.wav,data\clips_libricss\0S_session3_clip245.wav,4,"['1320', '1188', '6930', '5105']"
data\clips_aug\overlay_56426.wav,data\clips_aug\overlay_36299.wav,data\clips_libricss\0S_session5_clip567.wav,4,"['7127', '8224', '2961', '1221']"
data\clips_aug\overlay_56427.wav,data\clips_aug\overlay_33667.wav,data\clips_libricss\OV30_session7_clip364.wav,4,"['121', '3729', '1995', '1284']"
data\clips_aug\overlay_56428.wav,data\clips_aug\overlay_27502.wav,data\clips_libricss\OV10_session9_clip538.wav,4,"['1580', '3575', '121', '8224']"
data\clips_aug\overlay_56429.wav,data\clips_aug\overlay_29440.wav,data\clips_libricss\0L_session4_clip198.wav,4,"['1320', '4507', '4077', '7729']"
data\clips_aug\overlay_56430.wav,data\clips_aug\overlay_27763.wav,data\clips_libricss\0L_session1_clip442.wav,4,"['6930', '7021', '121', '3575']"
data\clips_aug\overlay_56431.wav,data\clips_aug\overlay_42017.wav,data\clips_libricss\OV20_session5_clip520.wav,4,"['1221', '6930', '7729', '3575']"
data\clips_aug\overlay_56432.wav,data\clips_aug\overlay_39428.wav,data\clips_libricss\OV10_session8_clip282.wav,4,"['672', '5142', '2300', '7176']"
data\clips_aug\overlay_56433.wav,data\clips_aug\overlay_42194.wav,data\clips_libricss\OV20_session2_clip522.wav,4,"['3570', '3575', '1188', '2961']"
data\clips_aug\overlay_56434.wav,data\clips_aug\overlay_24788.wav,data\clips_libricss\0L_session7_clip520.wav,4,"['6829', '5105', '1995', '2830']"
data\clips_aug\overlay_56435.wav,data\clips_aug\overlay_38633.wav,data\clips_libricss\OV20_session5_clip544.wav,4,"['1089', '908', '6930', '1284']"
data\clips_aug\overlay_56436.wav,data\clips_aug\overlay_22213.wav,data\clips_libricss\OV30_session8_clip270.wav,4,"['1995', '1580', '237', '8230']"
data\clips_aug\overlay_56437.wav,data\clips_aug\overlay_37755.wav,data\clips_libricss\0L_session4_clip360.wav,4,"['3570', '8224', '1221', '7021']"
data\clips_aug\overlay_56438.wav,data\clips_aug\overlay_35324.wav,data\clips_libricss\OV10_session0_clip552.wav,4,"['8224', '5142', '2961', '1320']"
data\clips_aug\overlay_56439.wav,data\clips_aug\overlay_24738.wav,data\clips_libricss\OV30_session3_clip13.wav,4,"['2300', '121', '8224', '2094']"
data\clips_aug\overlay_56440.wav,data\clips_aug\overlay_40050.wav,data\clips_libricss\0S_session7_clip44.wav,4,"['121', '1580', '4970', '3729']"
data\clips_aug\overlay_56441.wav,data\clips_aug\overlay_37749.wav,data\clips_libricss\OV20_session9_clip101.wav,4,"['121', '3570', '1320', '4077']"
data\clips_aug\overlay_56442.wav,data\clips_aug\overlay_32955.wav,data\clips_libricss\0L_session4_clip93.wav,4,"['4077', '1320', '4970', '8230']"
data\clips_aug\overlay_56443.wav,data\clips_aug\overlay_27596.wav,data\clips_libricss\OV20_session0_clip253.wav,4,"['8230', '237', '8463', '121']"
data\clips_aug\overlay_56444.wav,data\clips_aug\overlay_40062.wav,data\clips_libricss\OV30_session6_clip358.wav,4,"['672', '1188', '4077', '5683']"
data\clips_aug\overlay_56445.wav,data\clips_aug\overlay_42259.wav,data\clips_libricss\OV10_session0_clip210.wav,4,"['7127', '5683', '8455', '4992']"
data\clips_aug\overlay_56446.wav,data\clips_aug\overlay_38088.wav,data\clips_libricss\OV10_session2_clip445.wav,4,"['4077', '260', '8230', '3729']"
data\clips_aug\overlay_56447.wav,data\clips_aug\overlay_40700.wav,data\clips_libricss\OV20_session1_clip408.wav,4,"['4077', '1284', '672', '8224']"
data\clips_aug\overlay_56448.wav,data\clips_aug\overlay_35400.wav,data\clips_libricss\OV10_session4_clip156.wav,4,"['8230', '6829', '7729', '672']"
data\clips_aug\overlay_56449.wav,data\clips_aug\overlay_35443.wav,data\clips_libricss\0L_session7_clip447.wav,4,"['1221', '7729', '4507', '1320']"
data\clips_aug\overlay_56450.wav,data\clips_aug\overlay_33691.wav,data\clips_libricss\OV30_session9_clip580.wav,4,"['237', '260', '8230', '6930']"
data\clips_aug\overlay_56451.wav,data\clips_aug\overlay_36446.wav,data\clips_libricss\OV20_session6_clip543.wav,4,"['1995', '8224', '3729', '121']"
data\clips_aug\overlay_56452.wav,data\clips_aug\overlay_41187.wav,data\clips_libricss\0S_session9_clip99.wav,4,"['4507', '1089', '2300', '7729']"
data\clips_aug\overlay_56453.wav,data\clips_aug\overlay_31757.wav,data\clips_libricss\OV30_session0_clip158.wav,4,"['7729', '1089', '1221', '2830']"
data\clips_aug\overlay_56454.wav,data\clips_aug\overlay_28306.wav,data\clips_libricss\OV40_session8_clip381.wav,4,"['2961', '1188', '2094', '6930']"
data\clips_aug\overlay_56455.wav,data\clips_aug\overlay_44277.wav,data\clips_libricss\OV40_session1_clip406.wav,4,"['2961', '1188', '3570', '4446']"
data\clips_aug\overlay_56456.wav,data\clips_aug\overlay_34925.wav,data\clips_libricss\0S_session8_clip231.wav,4,"['121', '5105', '1221', '61']"
data\clips_aug\overlay_56457.wav,data\clips_aug\overlay_27428.wav,data\clips_libricss\OV30_session2_clip478.wav,4,"['5639', '1089', '2961', '8463']"
data\clips_aug\overlay_56458.wav,data\clips_aug\overlay_40966.wav,data\clips_libricss\OV20_session1_clip193.wav,4,"['1188', '908', '1284', '1089']"
data\clips_aug\overlay_56459.wav,data\clips_aug\overlay_42185.wav,data\clips_libricss\OV20_session7_clip25.wav,4,"['7021', '2961', '5639', '4970']"
data\clips_aug\overlay_56460.wav,data\clips_aug\overlay_44342.wav,data\clips_libricss\0L_session4_clip10.wav,4,"['6930', '1580', '672', '7729']"
data\clips_aug\overlay_56461.wav,data\clips_aug\overlay_30012.wav,data\clips_libricss\OV10_session4_clip213.wav,4,"['7127', '3570', '260', '2300']"
data\clips_aug\overlay_56462.wav,data\clips_aug\overlay_44124.wav,data\clips_libricss\0L_session2_clip59.wav,4,"['4077', '2300', '1320', '7729']"
data\clips_aug\overlay_56463.wav,data\clips_aug\overlay_22771.wav,data\clips_libricss\OV30_session3_clip287.wav,4,"['2830', '1580', '8230', '5105']"
data\clips_aug\overlay_56464.wav,data\clips_aug\overlay_30346.wav,data\clips_libricss\OV40_session8_clip193.wav,4,"['7729', '4507', '3575', '5639']"
data\clips_aug\overlay_56465.wav,data\clips_aug\overlay_24003.wav,data\clips_libricss\0L_session4_clip125.wav,4,"['672', '4446', '908', '8555']"
data\clips_aug\overlay_56466.wav,data\clips_aug\overlay_30345.wav,data\clips_libricss\OV40_session2_clip444.wav,4,"['4507', '1284', '1188', '8230']"
data\clips_aug\overlay_56467.wav,data\clips_aug\overlay_41233.wav,data\clips_libricss\OV30_session6_clip364.wav,4,"['8555', '8463', '4507', '5683']"
data\clips_aug\overlay_56468.wav,data\clips_aug\overlay_37269.wav,data\clips_libricss\OV20_session1_clip578.wav,4,"['1089', '7021', '1221', '260']"
data\clips_aug\overlay_56469.wav,data\clips_aug\overlay_35274.wav,data\clips_libricss\0L_session2_clip229.wav,4,"['2300', '260', '1188', '4446']"
data\clips_aug\overlay_56470.wav,data\clips_aug\overlay_32155.wav,data\clips_libricss\OV20_session6_clip150.wav,4,"['2830', '1089', '1284', '8463']"
data\clips_aug\overlay_56471.wav,data\clips_aug\overlay_31665.wav,data\clips_libricss\0L_session3_clip171.wav,4,"['8230', '7021', '8555', '2094']"
data\clips_aug\overlay_56472.wav,data\clips_aug\overlay_43665.wav,data\clips_libricss\0S_session4_clip322.wav,4,"['1995', '2961', '7729', '672']"
data\clips_aug\overlay_56473.wav,data\clips_aug\overlay_44771.wav,data\clips_libricss\OV10_session4_clip166.wav,4,"['8555', '908', '4992', '8224']"
data\clips_aug\overlay_56474.wav,data\clips_aug\overlay_42599.wav,data\clips_libricss\OV10_session7_clip83.wav,4,"['4507', '4992', '5639', '8463']"
data\clips_aug\overlay_56475.wav,data\clips_aug\overlay_28149.wav,data\clips_libricss\0S_session1_clip589.wav,4,"['7176', '5105', '7021', '2961']"
data\clips_aug\overlay_56476.wav,data\clips_aug\overlay_30434.wav,data\clips_libricss\0S_session7_clip223.wav,4,"['6829', '121', '237', '8230']"
data\clips_aug\overlay_56477.wav,data\clips_aug\overlay_20044.wav,data\clips_libricss\0L_session4_clip285.wav,4,"['8230', '1995', '672', '7729']"
data\clips_aug\overlay_56478.wav,data\clips_aug\overlay_20062.wav,data\clips_libricss\OV30_session8_clip207.wav,4,"['672', '1089', '7729', '1284']"
data\clips_aug\overlay_56479.wav,data\clips_aug\overlay_39640.wav,data\clips_libricss\OV20_session7_clip496.wav,4,"['2961', '4077', '672', '4970']"
data\clips_aug\overlay_56480.wav,data\clips_aug\overlay_35674.wav,data\clips_libricss\OV40_session6_clip352.wav,4,"['6930', '5105', '7729', '7021']"
data\clips_aug\overlay_56481.wav,data\clips_aug\overlay_38926.wav,data\clips_libricss\OV40_session9_clip370.wav,4,"['8224', '2300', '3729', '2961']"
data\clips_aug\overlay_56482.wav,data\clips_aug\overlay_20517.wav,data\clips_libricss\OV10_session8_clip222.wav,4,"['1089', '1188', '8230', '4077']"
data\clips_aug\overlay_56483.wav,data\clips_aug\overlay_41402.wav,data\clips_libricss\OV10_session2_clip86.wav,4,"['5105', '8455', '260', '3729']"
data\clips_aug\overlay_56484.wav,data\clips_aug\overlay_27945.wav,data\clips_libricss\OV40_session9_clip37.wav,4,"['4507', '3570', '2300', '8224']"
data\clips_aug\overlay_56485.wav,data\clips_aug\overlay_32673.wav,data\clips_libricss\0L_session8_clip287.wav,4,"['3575', '4970', '8455', '908']"
data\clips_aug\overlay_56486.wav,data\clips_aug\overlay_22749.wav,data\clips_libricss\OV30_session8_clip58.wav,4,"['260', '5105', '7729', '7021']"
data\clips_aug\overlay_56487.wav,data\clips_aug\overlay_31376.wav,data\clips_libricss\OV30_session5_clip416.wav,4,"['2961', '4507', '8224', '4077']"
data\clips_aug\overlay_56488.wav,data\clips_aug\overlay_39054.wav,data\clips_libricss\0L_session0_clip578.wav,4,"['237', '2961', '1188', '121']"
data\clips_aug\overlay_56489.wav,data\clips_aug\overlay_22022.wav,data\clips_libricss\OV30_session0_clip544.wav,4,"['260', '1089', '7729', '3575']"
data\clips_aug\overlay_56490.wav,data\clips_aug\overlay_40274.wav,data\clips_libricss\0S_session0_clip448.wav,4,"['2300', '3729', '8224', '4992']"
data\clips_aug\overlay_56491.wav,data\clips_aug\overlay_28256.wav,data\clips_libricss\OV30_session7_clip186.wav,4,"['8224', '3575', '908', '3570']"
data\clips_aug\overlay_56492.wav,data\clips_aug\overlay_34905.wav,data\clips_libricss\OV10_session8_clip6.wav,4,"['7127', '3570', '8230', '2300']"
data\clips_aug\overlay_56493.wav,data\clips_aug\overlay_44527.wav,data\clips_libricss\OV30_session5_clip379.wav,4,"['4077', '2961', '1188', '3729']"
data\clips_aug\overlay_56494.wav,data\clips_aug\overlay_21685.wav,data\clips_libricss\OV30_session5_clip602.wav,4,"['7729', '3575', '908', '1089']"
data\clips_aug\overlay_56495.wav,data\clips_aug\overlay_21955.wav,data\clips_libricss\0S_session5_clip258.wav,4,"['1089', '2300', '4992', '4970']"
data\clips_aug\overlay_56496.wav,data\clips_aug\overlay_30837.wav,data\clips_libricss\OV40_session3_clip200.wav,4,"['1995', '121', '5105', '4970']"
data\clips_aug\overlay_56497.wav,data\clips_aug\overlay_38296.wav,data\clips_libricss\OV10_session6_clip581.wav,4,"['7021', '8555', '7127', '4446']"
data\clips_aug\overlay_56498.wav,data\clips_aug\overlay_42831.wav,data\clips_libricss\0L_session4_clip360.wav,4,"['1320', '8230', '7127', '7021']"
data\clips_aug\overlay_56499.wav,data\clips_aug\overlay_36098.wav,data\clips_libricss\0S_session4_clip59.wav,4,"['5639', '1221', '908', '5683']"
data\clips_aug\overlay_56500.wav,data\clips_aug\overlay_21210.wav,data\clips_libricss\OV30_session9_clip68.wav,4,"['8230', '8555', '4077', '1188']"
data\clips_aug\overlay_56501.wav,data\clips_aug\overlay_29568.wav,data\clips_libricss\OV30_session1_clip399.wav,4,"['3729', '1188', '5639', '5142']"
data\clips_aug\overlay_56502.wav,data\clips_aug\overlay_29703.wav,data\clips_libricss\OV10_session3_clip143.wav,4,"['1284', '61', '8463', '8224']"
data\clips_aug\overlay_56503.wav,data\clips_aug\overlay_32698.wav,data\clips_libricss\0S_session6_clip304.wav,4,"['1320', '1089', '672', '4970']"
data\clips_aug\overlay_56504.wav,data\clips_aug\overlay_23101.wav,data\clips_libricss\OV20_session1_clip321.wav,4,"['1320', '1284', '672', '1580']"
data\clips_aug\overlay_56505.wav,data\clips_aug\overlay_43842.wav,data\clips_libricss\0L_session6_clip286.wav,4,"['4992', '237', '260', '1188']"
data\clips_aug\overlay_56506.wav,data\clips_aug\overlay_21282.wav,data\clips_libricss\OV10_session7_clip413.wav,4,"['6930', '2961', '672', '1995']"
data\clips_aug\overlay_56507.wav,data\clips_aug\overlay_42152.wav,data\clips_libricss\0L_session7_clip163.wav,4,"['7176', '1995', '1188', '7127']"
data\clips_aug\overlay_56508.wav,data\clips_aug\overlay_28553.wav,data\clips_libricss\OV40_session1_clip43.wav,4,"['7127', '908', '4992', '7021']"
data\clips_aug\overlay_56509.wav,data\clips_aug\overlay_40692.wav,data\clips_libricss\0L_session9_clip140.wav,4,"['5142', '4992', '3575', '260']"
data\clips_aug\overlay_56510.wav,data\clips_aug\overlay_27237.wav,data\clips_libricss\0L_session8_clip124.wav,4,"['3729', '1089', '4970', '2961']"
data\clips_aug\overlay_56511.wav,data\clips_aug\overlay_41412.wav,data\clips_libricss\OV10_session8_clip315.wav,4,"['3575', '2830', '2300', '1580']"
data\clips_aug\overlay_56512.wav,data\clips_aug\overlay_44629.wav,data\clips_libricss\0S_session6_clip551.wav,4,"['4077', '1580', '7729', '260']"
data\clips_aug\overlay_56513.wav,data\clips_aug\overlay_25329.wav,data\clips_libricss\0L_session6_clip55.wav,4,"['1284', '672', '6930', '1188']"
data\clips_aug\overlay_56514.wav,data\clips_aug\overlay_37029.wav,data\clips_libricss\0S_session5_clip595.wav,4,"['7729', '5639', '1320', '4970']"
data\clips_aug\overlay_56515.wav,data\clips_aug\overlay_33239.wav,data\clips_libricss\0L_session5_clip145.wav,4,"['1221', '2961', '1089', '260']"
data\clips_aug\overlay_56516.wav,data\clips_aug\overlay_20713.wav,data\clips_libricss\0S_session6_clip594.wav,4,"['7127', '1284', '2961', '260']"
data\clips_aug\overlay_56517.wav,data\clips_aug\overlay_21769.wav,data\clips_libricss\0S_session3_clip273.wav,4,"['908', '8224', '2300', '61']"
data\clips_aug\overlay_56518.wav,data\clips_aug\overlay_23794.wav,data\clips_libricss\OV40_session5_clip382.wav,4,"['5639', '2830', '7176', '8224']"
data\clips_aug\overlay_56519.wav,data\clips_aug\overlay_23235.wav,data\clips_libricss\OV20_session5_clip330.wav,4,"['1221', '8463', '2094', '3575']"
data\clips_aug\overlay_56520.wav,data\clips_aug\overlay_33458.wav,data\clips_libricss\0S_session9_clip462.wav,4,"['4507', '8463', '4992', '7021']"
data\clips_aug\overlay_56521.wav,data\clips_aug\overlay_36783.wav,data\clips_libricss\0L_session4_clip129.wav,4,"['3575', '8224', '1995', '8555']"
data\clips_aug\overlay_56522.wav,data\clips_aug\overlay_30612.wav,data\clips_libricss\OV20_session3_clip503.wav,4,"['7021', '3575', '1284', '8455']"
data\clips_aug\overlay_56523.wav,data\clips_aug\overlay_35812.wav,data\clips_libricss\0S_session0_clip410.wav,4,"['1320', '8230', '3729', '4992']"
data\clips_aug\overlay_56524.wav,data\clips_aug\overlay_37112.wav,data\clips_libricss\OV20_session3_clip420.wav,4,"['8230', '1188', '3575', '7729']"
data\clips_aug\overlay_56525.wav,data\clips_aug\overlay_35577.wav,data\clips_libricss\OV20_session0_clip246.wav,4,"['1995', '3729', '1188', '1089']"
data\clips_aug\overlay_56526.wav,data\clips_aug\overlay_21234.wav,data\clips_libricss\0S_session5_clip88.wav,4,"['7729', '5639', '2961', '2300']"
data\clips_aug\overlay_56527.wav,data\clips_aug\overlay_37710.wav,data\clips_libricss\OV30_session6_clip497.wav,4,"['3729', '1188', '1995', '908']"
data\clips_aug\overlay_56528.wav,data\clips_aug\overlay_44486.wav,data\clips_libricss\0S_session0_clip522.wav,4,"['908', '8224', '121', '4992']"
data\clips_aug\overlay_56529.wav,data\clips_aug\overlay_28474.wav,data\clips_libricss\OV20_session8_clip440.wav,4,"['7127', '7176', '6829', '8230']"
data\clips_aug\overlay_56530.wav,data\clips_aug\overlay_22703.wav,data\clips_libricss\OV30_session9_clip524.wav,4,"['1995', '4446', '2961', '7176']"
data\clips_aug\overlay_56531.wav,data\clips_aug\overlay_33121.wav,data\clips_libricss\OV30_session5_clip540.wav,4,"['2300', '3570', '7729', '1089']"
data\clips_aug\overlay_56532.wav,data\clips_aug\overlay_36519.wav,data\clips_libricss\OV10_session0_clip31.wav,4,"['1995', '7729', '5142', '8455']"
data\clips_aug\overlay_56533.wav,data\clips_aug\overlay_33789.wav,data\clips_libricss\0S_session1_clip152.wav,4,"['1089', '4970', '7729', '3575']"
data\clips_aug\overlay_56534.wav,data\clips_aug\overlay_39645.wav,data\clips_libricss\OV10_session0_clip428.wav,4,"['4507', '8224', '8463', '4992']"
data\clips_aug\overlay_56535.wav,data\clips_aug\overlay_28329.wav,data\clips_libricss\0L_session0_clip367.wav,4,"['8230', '8224', '1188', '5105']"
data\clips_aug\overlay_56536.wav,data\clips_aug\overlay_23156.wav,data\clips_libricss\0S_session8_clip247.wav,4,"['8230', '4507', '4077', '61']"
data\clips_aug\overlay_56537.wav,data\clips_aug\overlay_27031.wav,data\clips_libricss\0L_session1_clip328.wav,4,"['908', '1221', '7729', '4507']"
data\clips_aug\overlay_56538.wav,data\clips_aug\overlay_36955.wav,data\clips_libricss\OV30_session1_clip598.wav,4,"['3729', '1320', '4507', '3575']"
data\clips_aug\overlay_56539.wav,data\clips_aug\overlay_22737.wav,data\clips_libricss\OV10_session7_clip213.wav,4,"['672', '1284', '260', '1995']"
data\clips_aug\overlay_56540.wav,data\clips_aug\overlay_42434.wav,data\clips_libricss\0S_session4_clip160.wav,4,"['8224', '2094', '1320', '4507']"
data\clips_aug\overlay_56541.wav,data\clips_aug\overlay_42875.wav,data\clips_libricss\OV30_session9_clip154.wav,4,"['672', '8230', '6930', '7021']"
data\clips_aug\overlay_56542.wav,data\clips_aug\overlay_23581.wav,data\clips_libricss\OV40_session9_clip91.wav,4,"['1995', '1188', '121', '2961']"
data\clips_aug\overlay_56543.wav,data\clips_aug\overlay_39332.wav,data\clips_libricss\0L_session7_clip58.wav,4,"['237', '908', '2961', '4077']"
data\clips_aug\overlay_56544.wav,data\clips_aug\overlay_27489.wav,data\clips_libricss\0S_session7_clip159.wav,4,"['1995', '2830', '3575', '4077']"
data\clips_aug\overlay_56545.wav,data\clips_aug\overlay_25190.wav,data\clips_libricss\OV40_session2_clip160.wav,4,"['1089', '4077', '3729', '1188']"
data\clips_aug\overlay_56546.wav,data\clips_aug\overlay_23799.wav,data\clips_libricss\OV20_session2_clip402.wav,4,"['1284', '3729', '5105', '2961']"
data\clips_aug\overlay_56547.wav,data\clips_aug\overlay_42180.wav,data\clips_libricss\0L_session3_clip69.wav,4,"['7729', '5105', '3570', '2961']"
data\clips_aug\overlay_56548.wav,data\clips_aug\overlay_44562.wav,data\clips_libricss\OV20_session5_clip62.wav,4,"['6930', '1580', '8555', '1284']"
data\clips_aug\overlay_56549.wav,data\clips_aug\overlay_29653.wav,data\clips_libricss\OV30_session3_clip148.wav,4,"['260', '1089', '8224', '4446']"
data\clips_aug\overlay_56550.wav,data\clips_aug\overlay_39364.wav,data\clips_libricss\0L_session8_clip460.wav,4,"['908', '8230', '3575', '4992']"
data\clips_aug\overlay_56551.wav,data\clips_aug\overlay_23792.wav,data\clips_libricss\OV40_session1_clip382.wav,4,"['8455', '61', '1284', '121']"
data\clips_aug\overlay_56552.wav,data\clips_aug\overlay_38636.wav,data\clips_libricss\0S_session0_clip529.wav,4,"['1320', '1188', '7729', '1089']"
data\clips_aug\overlay_56553.wav,data\clips_aug\overlay_24992.wav,data\clips_libricss\0S_session9_clip539.wav,4,"['908', '260', '2961', '672']"
data\clips_aug\overlay_56554.wav,data\clips_aug\overlay_26000.wav,data\clips_libricss\0S_session2_clip258.wav,4,"['3575', '237', '3570', '5639']"
data\clips_aug\overlay_56555.wav,data\clips_aug\overlay_37727.wav,data\clips_libricss\OV20_session5_clip13.wav,4,"['6829', '4507', '3729', '1188']"
data\clips_aug\overlay_56556.wav,data\clips_aug\overlay_40093.wav,data\clips_libricss\OV40_session1_clip258.wav,4,"['672', '3575', '8455', '7729']"
data\clips_aug\overlay_56557.wav,data\clips_aug\overlay_20846.wav,data\clips_libricss\0S_session4_clip263.wav,4,"['1188', '1320', '4992', '1995']"
data\clips_aug\overlay_56558.wav,data\clips_aug\overlay_34484.wav,data\clips_libricss\OV30_session8_clip445.wav,4,"['4507', '8230', '2300', '908']"
data\clips_aug\overlay_56559.wav,data\clips_aug\overlay_22077.wav,data\clips_libricss\0L_session6_clip7.wav,4,"['672', '2961', '8463', '1995']"
data\clips_aug\overlay_56560.wav,data\clips_aug\overlay_30073.wav,data\clips_libricss\OV10_session2_clip16.wav,4,"['2961', '8230', '7021', '8463']"
data\clips_aug\overlay_56561.wav,data\clips_aug\overlay_38027.wav,data\clips_libricss\OV10_session4_clip463.wav,4,"['908', '3575', '8224', '121']"
data\clips_aug\overlay_56562.wav,data\clips_aug\overlay_36099.wav,data\clips_libricss\0L_session5_clip83.wav,4,"['2830', '8224', '4970', '260']"
data\clips_aug\overlay_56563.wav,data\clips_aug\overlay_27418.wav,data\clips_libricss\OV10_session5_clip454.wav,4,"['7729', '8555', '8224', '4970']"
data\clips_aug\overlay_56564.wav,data\clips_aug\overlay_36952.wav,data\clips_libricss\OV10_session3_clip246.wav,4,"['2300', '237', '5105', '7729']"
data\clips_aug\overlay_56565.wav,data\clips_aug\overlay_40078.wav,data\clips_libricss\OV10_session1_clip268.wav,4,"['3729', '5639', '7729', '908']"
data\clips_aug\overlay_56566.wav,data\clips_aug\overlay_44114.wav,data\clips_libricss\OV20_session8_clip206.wav,4,"['8230', '5142', '121', '7127']"
data\clips_aug\overlay_56567.wav,data\clips_aug\overlay_23788.wav,data\clips_libricss\OV10_session6_clip211.wav,4,"['4507', '2961', '8230', '6829']"
data\clips_aug\overlay_56568.wav,data\clips_aug\overlay_21683.wav,data\clips_libricss\OV20_session1_clip374.wav,4,"['2830', '908', '237', '5142']"
data\clips_aug\overlay_56569.wav,data\clips_aug\overlay_29636.wav,data\clips_libricss\OV10_session1_clip99.wav,4,"['2300', '908', '4970', '8224']"
data\clips_aug\overlay_56570.wav,data\clips_aug\overlay_32100.wav,data\clips_libricss\OV30_session7_clip417.wav,4,"['1284', '5142', '4077', '3570']"
data\clips_aug\overlay_56571.wav,data\clips_aug\overlay_24461.wav,data\clips_libricss\0S_session3_clip563.wav,4,"['260', '908', '7729', '1089']"
data\clips_aug\overlay_56572.wav,data\clips_aug\overlay_35547.wav,data\clips_libricss\OV40_session2_clip188.wav,4,"['1188', '3575', '4970', '8224']"
data\clips_aug\overlay_56573.wav,data\clips_aug\overlay_33000.wav,data\clips_libricss\0L_session6_clip256.wav,4,"['3570', '8230', '7729', '7127']"
data\clips_aug\overlay_56574.wav,data\clips_aug\overlay_37538.wav,data\clips_libricss\OV20_session1_clip447.wav,4,"['8224', '8555', '8463', '1089']"
data\clips_aug\overlay_56575.wav,data\clips_aug\overlay_27686.wav,data\clips_libricss\OV10_session5_clip278.wav,4,"['4077', '121', '3575', '6930']"
data\clips_aug\overlay_56576.wav,data\clips_aug\overlay_41672.wav,data\clips_libricss\OV20_session5_clip501.wav,4,"['6930', '2830', '4970', '1188']"
data\clips_aug\overlay_56577.wav,data\clips_aug\overlay_33133.wav,data\clips_libricss\OV30_session6_clip409.wav,4,"['2830', '6930', '5142', '8555']"
data\clips_aug\overlay_56578.wav,data\clips_aug\overlay_43196.wav,data\clips_libricss\OV10_session6_clip488.wav,4,"['3570', '3575', '7729', '1320']"
data\clips_aug\overlay_56579.wav,data\clips_aug\overlay_41876.wav,data\clips_libricss\OV30_session4_clip401.wav,4,"['2094', '3575', '7176', '1320']"
data\clips_aug\overlay_56580.wav,data\clips_aug\overlay_32118.wav,data\clips_libricss\0S_session8_clip530.wav,4,"['8224', '6829', '121', '7127']"
data\clips_aug\overlay_56581.wav,data\clips_aug\overlay_36847.wav,data\clips_libricss\OV40_session0_clip352.wav,4,"['1580', '8455', '4077', '121']"
data\clips_aug\overlay_56582.wav,data\clips_aug\overlay_32651.wav,data\clips_libricss\0L_session9_clip465.wav,4,"['4992', '1580', '260', '1089']"
data\clips_aug\overlay_56583.wav,data\clips_aug\overlay_20856.wav,data\clips_libricss\OV30_session9_clip294.wav,4,"['7127', '7176', '6930', '1320']"
data\clips_aug\overlay_56584.wav,data\clips_aug\overlay_41969.wav,data\clips_libricss\OV20_session2_clip97.wav,4,"['6829', '121', '8224', '1580']"
data\clips_aug\overlay_56585.wav,data\clips_aug\overlay_41423.wav,data\clips_libricss\0L_session3_clip120.wav,4,"['5639', '4446', '908', '7021']"
data\clips_aug\overlay_56586.wav,data\clips_aug\overlay_38373.wav,data\clips_libricss\0S_session2_clip101.wav,4,"['4507', '4970', '1188', '5639']"
data\clips_aug\overlay_56587.wav,data\clips_aug\overlay_34081.wav,data\clips_libricss\OV30_session1_clip67.wav,4,"['8224', '4970', '1995', '4992']"
data\clips_aug\overlay_56588.wav,data\clips_aug\overlay_42719.wav,data\clips_libricss\0S_session1_clip316.wav,4,"['4077', '5639', '672', '6829']"
data\clips_aug\overlay_56589.wav,data\clips_aug\overlay_23229.wav,data\clips_libricss\0S_session1_clip134.wav,4,"['2961', '672', '5639', '5105']"
data\clips_aug\overlay_56590.wav,data\clips_aug\overlay_25246.wav,data\clips_libricss\0L_session1_clip7.wav,4,"['5683', '4970', '1089', '3575']"
data\clips_aug\overlay_56591.wav,data\clips_aug\overlay_41513.wav,data\clips_libricss\OV40_session8_clip142.wav,4,"['1320', '121', '7127', '8230']"
data\clips_aug\overlay_56592.wav,data\clips_aug\overlay_32649.wav,data\clips_libricss\OV40_session6_clip432.wav,4,"['1995', '8230', '1089', '2094']"
data\clips_aug\overlay_56593.wav,data\clips_aug\overlay_40147.wav,data\clips_libricss\0S_session1_clip410.wav,4,"['4992', '8455', '2961', '8463']"
data\clips_aug\overlay_56594.wav,data\clips_aug\overlay_31711.wav,data\clips_libricss\0L_session5_clip499.wav,4,"['8224', '3729', '260', '8455']"
