spec_dir,clip_dir,speaker_count,speakers
data\author_data\specs_real\Recording_upstairs2_clip380.pt,data\author_data\clips_real\Recording_upstairs2_clip380.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip381.pt,data\author_data\clips_real\Recording_upstairs2_clip381.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip382.pt,data\author_data\clips_real\Recording_upstairs2_clip382.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip383.pt,data\author_data\clips_real\Recording_upstairs2_clip383.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip384.pt,data\author_data\clips_real\Recording_upstairs2_clip384.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip385.pt,data\author_data\clips_real\Recording_upstairs2_clip385.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip386.pt,data\author_data\clips_real\Recording_upstairs2_clip386.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip387.pt,data\author_data\clips_real\Recording_upstairs2_clip387.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip388.pt,data\author_data\clips_real\Recording_upstairs2_clip388.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip389.pt,data\author_data\clips_real\Recording_upstairs2_clip389.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip39.pt,data\author_data\clips_real\Recording_upstairs2_clip39.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip390.pt,data\author_data\clips_real\Recording_upstairs2_clip390.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip391.pt,data\author_data\clips_real\Recording_upstairs2_clip391.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip392.pt,data\author_data\clips_real\Recording_upstairs2_clip392.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip393.pt,data\author_data\clips_real\Recording_upstairs2_clip393.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip394.pt,data\author_data\clips_real\Recording_upstairs2_clip394.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip395.pt,data\author_data\clips_real\Recording_upstairs2_clip395.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip396.pt,data\author_data\clips_real\Recording_upstairs2_clip396.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip397.pt,data\author_data\clips_real\Recording_upstairs2_clip397.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip398.pt,data\author_data\clips_real\Recording_upstairs2_clip398.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip399.pt,data\author_data\clips_real\Recording_upstairs2_clip399.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip4.pt,data\author_data\clips_real\Recording_upstairs2_clip4.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip40.pt,data\author_data\clips_real\Recording_upstairs2_clip40.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip400.pt,data\author_data\clips_real\Recording_upstairs2_clip400.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip401.pt,data\author_data\clips_real\Recording_upstairs2_clip401.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip402.pt,data\author_data\clips_real\Recording_upstairs2_clip402.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip403.pt,data\author_data\clips_real\Recording_upstairs2_clip403.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip404.pt,data\author_data\clips_real\Recording_upstairs2_clip404.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip405.pt,data\author_data\clips_real\Recording_upstairs2_clip405.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip406.pt,data\author_data\clips_real\Recording_upstairs2_clip406.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip407.pt,data\author_data\clips_real\Recording_upstairs2_clip407.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip408.pt,data\author_data\clips_real\Recording_upstairs2_clip408.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip409.pt,data\author_data\clips_real\Recording_upstairs2_clip409.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip41.pt,data\author_data\clips_real\Recording_upstairs2_clip41.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip410.pt,data\author_data\clips_real\Recording_upstairs2_clip410.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip411.pt,data\author_data\clips_real\Recording_upstairs2_clip411.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip412.pt,data\author_data\clips_real\Recording_upstairs2_clip412.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip413.pt,data\author_data\clips_real\Recording_upstairs2_clip413.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip414.pt,data\author_data\clips_real\Recording_upstairs2_clip414.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip415.pt,data\author_data\clips_real\Recording_upstairs2_clip415.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip416.pt,data\author_data\clips_real\Recording_upstairs2_clip416.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip417.pt,data\author_data\clips_real\Recording_upstairs2_clip417.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip418.pt,data\author_data\clips_real\Recording_upstairs2_clip418.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip42.pt,data\author_data\clips_real\Recording_upstairs2_clip42.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip43.pt,data\author_data\clips_real\Recording_upstairs2_clip43.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip44.pt,data\author_data\clips_real\Recording_upstairs2_clip44.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip45.pt,data\author_data\clips_real\Recording_upstairs2_clip45.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip46.pt,data\author_data\clips_real\Recording_upstairs2_clip46.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip47.pt,data\author_data\clips_real\Recording_upstairs2_clip47.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip48.pt,data\author_data\clips_real\Recording_upstairs2_clip48.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip49.pt,data\author_data\clips_real\Recording_upstairs2_clip49.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip5.pt,data\author_data\clips_real\Recording_upstairs2_clip5.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip50.pt,data\author_data\clips_real\Recording_upstairs2_clip50.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip51.pt,data\author_data\clips_real\Recording_upstairs2_clip51.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip52.pt,data\author_data\clips_real\Recording_upstairs2_clip52.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip53.pt,data\author_data\clips_real\Recording_upstairs2_clip53.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip54.pt,data\author_data\clips_real\Recording_upstairs2_clip54.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip55.pt,data\author_data\clips_real\Recording_upstairs2_clip55.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip56.pt,data\author_data\clips_real\Recording_upstairs2_clip56.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip57.pt,data\author_data\clips_real\Recording_upstairs2_clip57.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip58.pt,data\author_data\clips_real\Recording_upstairs2_clip58.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip59.pt,data\author_data\clips_real\Recording_upstairs2_clip59.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip6.pt,data\author_data\clips_real\Recording_upstairs2_clip6.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip60.pt,data\author_data\clips_real\Recording_upstairs2_clip60.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip61.pt,data\author_data\clips_real\Recording_upstairs2_clip61.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip62.pt,data\author_data\clips_real\Recording_upstairs2_clip62.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip63.pt,data\author_data\clips_real\Recording_upstairs2_clip63.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip64.pt,data\author_data\clips_real\Recording_upstairs2_clip64.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip65.pt,data\author_data\clips_real\Recording_upstairs2_clip65.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip66.pt,data\author_data\clips_real\Recording_upstairs2_clip66.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip67.pt,data\author_data\clips_real\Recording_upstairs2_clip67.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip68.pt,data\author_data\clips_real\Recording_upstairs2_clip68.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip69.pt,data\author_data\clips_real\Recording_upstairs2_clip69.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip7.pt,data\author_data\clips_real\Recording_upstairs2_clip7.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip70.pt,data\author_data\clips_real\Recording_upstairs2_clip70.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip71.pt,data\author_data\clips_real\Recording_upstairs2_clip71.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip72.pt,data\author_data\clips_real\Recording_upstairs2_clip72.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip73.pt,data\author_data\clips_real\Recording_upstairs2_clip73.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip74.pt,data\author_data\clips_real\Recording_upstairs2_clip74.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip75.pt,data\author_data\clips_real\Recording_upstairs2_clip75.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip76.pt,data\author_data\clips_real\Recording_upstairs2_clip76.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip77.pt,data\author_data\clips_real\Recording_upstairs2_clip77.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip78.pt,data\author_data\clips_real\Recording_upstairs2_clip78.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip79.pt,data\author_data\clips_real\Recording_upstairs2_clip79.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip8.pt,data\author_data\clips_real\Recording_upstairs2_clip8.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip80.pt,data\author_data\clips_real\Recording_upstairs2_clip80.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip81.pt,data\author_data\clips_real\Recording_upstairs2_clip81.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip82.pt,data\author_data\clips_real\Recording_upstairs2_clip82.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip83.pt,data\author_data\clips_real\Recording_upstairs2_clip83.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip84.pt,data\author_data\clips_real\Recording_upstairs2_clip84.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip85.pt,data\author_data\clips_real\Recording_upstairs2_clip85.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip86.pt,data\author_data\clips_real\Recording_upstairs2_clip86.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip87.pt,data\author_data\clips_real\Recording_upstairs2_clip87.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip88.pt,data\author_data\clips_real\Recording_upstairs2_clip88.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip89.pt,data\author_data\clips_real\Recording_upstairs2_clip89.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip9.pt,data\author_data\clips_real\Recording_upstairs2_clip9.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip90.pt,data\author_data\clips_real\Recording_upstairs2_clip90.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip91.pt,data\author_data\clips_real\Recording_upstairs2_clip91.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip92.pt,data\author_data\clips_real\Recording_upstairs2_clip92.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip93.pt,data\author_data\clips_real\Recording_upstairs2_clip93.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip94.pt,data\author_data\clips_real\Recording_upstairs2_clip94.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip95.pt,data\author_data\clips_real\Recording_upstairs2_clip95.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip96.pt,data\author_data\clips_real\Recording_upstairs2_clip96.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip97.pt,data\author_data\clips_real\Recording_upstairs2_clip97.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip98.pt,data\author_data\clips_real\Recording_upstairs2_clip98.wav,0,[]
data\author_data\specs_real\Recording_upstairs2_clip99.pt,data\author_data\clips_real\Recording_upstairs2_clip99.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip1.pt,data\author_data\clips_real\Recording_upstairs3_clip1.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip10.pt,data\author_data\clips_real\Recording_upstairs3_clip10.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip11.pt,data\author_data\clips_real\Recording_upstairs3_clip11.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip12.pt,data\author_data\clips_real\Recording_upstairs3_clip12.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip13.pt,data\author_data\clips_real\Recording_upstairs3_clip13.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip14.pt,data\author_data\clips_real\Recording_upstairs3_clip14.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip15.pt,data\author_data\clips_real\Recording_upstairs3_clip15.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip16.pt,data\author_data\clips_real\Recording_upstairs3_clip16.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip17.pt,data\author_data\clips_real\Recording_upstairs3_clip17.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip18.pt,data\author_data\clips_real\Recording_upstairs3_clip18.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip19.pt,data\author_data\clips_real\Recording_upstairs3_clip19.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip2.pt,data\author_data\clips_real\Recording_upstairs3_clip2.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip20.pt,data\author_data\clips_real\Recording_upstairs3_clip20.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip21.pt,data\author_data\clips_real\Recording_upstairs3_clip21.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip22.pt,data\author_data\clips_real\Recording_upstairs3_clip22.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip23.pt,data\author_data\clips_real\Recording_upstairs3_clip23.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip24.pt,data\author_data\clips_real\Recording_upstairs3_clip24.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip25.pt,data\author_data\clips_real\Recording_upstairs3_clip25.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip26.pt,data\author_data\clips_real\Recording_upstairs3_clip26.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip27.pt,data\author_data\clips_real\Recording_upstairs3_clip27.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip28.pt,data\author_data\clips_real\Recording_upstairs3_clip28.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip29.pt,data\author_data\clips_real\Recording_upstairs3_clip29.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip3.pt,data\author_data\clips_real\Recording_upstairs3_clip3.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip30.pt,data\author_data\clips_real\Recording_upstairs3_clip30.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip31.pt,data\author_data\clips_real\Recording_upstairs3_clip31.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip32.pt,data\author_data\clips_real\Recording_upstairs3_clip32.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip33.pt,data\author_data\clips_real\Recording_upstairs3_clip33.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip34.pt,data\author_data\clips_real\Recording_upstairs3_clip34.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip35.pt,data\author_data\clips_real\Recording_upstairs3_clip35.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip36.pt,data\author_data\clips_real\Recording_upstairs3_clip36.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip37.pt,data\author_data\clips_real\Recording_upstairs3_clip37.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip38.pt,data\author_data\clips_real\Recording_upstairs3_clip38.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip39.pt,data\author_data\clips_real\Recording_upstairs3_clip39.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip4.pt,data\author_data\clips_real\Recording_upstairs3_clip4.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip40.pt,data\author_data\clips_real\Recording_upstairs3_clip40.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip41.pt,data\author_data\clips_real\Recording_upstairs3_clip41.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip42.pt,data\author_data\clips_real\Recording_upstairs3_clip42.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip43.pt,data\author_data\clips_real\Recording_upstairs3_clip43.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip44.pt,data\author_data\clips_real\Recording_upstairs3_clip44.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip45.pt,data\author_data\clips_real\Recording_upstairs3_clip45.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip46.pt,data\author_data\clips_real\Recording_upstairs3_clip46.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip47.pt,data\author_data\clips_real\Recording_upstairs3_clip47.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip48.pt,data\author_data\clips_real\Recording_upstairs3_clip48.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip49.pt,data\author_data\clips_real\Recording_upstairs3_clip49.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip5.pt,data\author_data\clips_real\Recording_upstairs3_clip5.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip50.pt,data\author_data\clips_real\Recording_upstairs3_clip50.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip51.pt,data\author_data\clips_real\Recording_upstairs3_clip51.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip52.pt,data\author_data\clips_real\Recording_upstairs3_clip52.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip53.pt,data\author_data\clips_real\Recording_upstairs3_clip53.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip54.pt,data\author_data\clips_real\Recording_upstairs3_clip54.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip55.pt,data\author_data\clips_real\Recording_upstairs3_clip55.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip56.pt,data\author_data\clips_real\Recording_upstairs3_clip56.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip57.pt,data\author_data\clips_real\Recording_upstairs3_clip57.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip58.pt,data\author_data\clips_real\Recording_upstairs3_clip58.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip59.pt,data\author_data\clips_real\Recording_upstairs3_clip59.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip6.pt,data\author_data\clips_real\Recording_upstairs3_clip6.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip60.pt,data\author_data\clips_real\Recording_upstairs3_clip60.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip61.pt,data\author_data\clips_real\Recording_upstairs3_clip61.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip7.pt,data\author_data\clips_real\Recording_upstairs3_clip7.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip8.pt,data\author_data\clips_real\Recording_upstairs3_clip8.wav,0,[]
data\author_data\specs_real\Recording_upstairs3_clip9.pt,data\author_data\clips_real\Recording_upstairs3_clip9.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1.pt,data\author_data\clips_real\Recording_upstairs4_clip1.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip10.pt,data\author_data\clips_real\Recording_upstairs4_clip10.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip100.pt,data\author_data\clips_real\Recording_upstairs4_clip100.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1000.pt,data\author_data\clips_real\Recording_upstairs4_clip1000.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1001.pt,data\author_data\clips_real\Recording_upstairs4_clip1001.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1002.pt,data\author_data\clips_real\Recording_upstairs4_clip1002.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1003.pt,data\author_data\clips_real\Recording_upstairs4_clip1003.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1004.pt,data\author_data\clips_real\Recording_upstairs4_clip1004.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1005.pt,data\author_data\clips_real\Recording_upstairs4_clip1005.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1006.pt,data\author_data\clips_real\Recording_upstairs4_clip1006.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1007.pt,data\author_data\clips_real\Recording_upstairs4_clip1007.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1008.pt,data\author_data\clips_real\Recording_upstairs4_clip1008.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1009.pt,data\author_data\clips_real\Recording_upstairs4_clip1009.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip101.pt,data\author_data\clips_real\Recording_upstairs4_clip101.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1010.pt,data\author_data\clips_real\Recording_upstairs4_clip1010.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1011.pt,data\author_data\clips_real\Recording_upstairs4_clip1011.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1012.pt,data\author_data\clips_real\Recording_upstairs4_clip1012.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1013.pt,data\author_data\clips_real\Recording_upstairs4_clip1013.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1014.pt,data\author_data\clips_real\Recording_upstairs4_clip1014.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1015.pt,data\author_data\clips_real\Recording_upstairs4_clip1015.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1016.pt,data\author_data\clips_real\Recording_upstairs4_clip1016.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1017.pt,data\author_data\clips_real\Recording_upstairs4_clip1017.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1018.pt,data\author_data\clips_real\Recording_upstairs4_clip1018.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1019.pt,data\author_data\clips_real\Recording_upstairs4_clip1019.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip102.pt,data\author_data\clips_real\Recording_upstairs4_clip102.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1020.pt,data\author_data\clips_real\Recording_upstairs4_clip1020.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1021.pt,data\author_data\clips_real\Recording_upstairs4_clip1021.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1022.pt,data\author_data\clips_real\Recording_upstairs4_clip1022.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1023.pt,data\author_data\clips_real\Recording_upstairs4_clip1023.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1024.pt,data\author_data\clips_real\Recording_upstairs4_clip1024.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1025.pt,data\author_data\clips_real\Recording_upstairs4_clip1025.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1026.pt,data\author_data\clips_real\Recording_upstairs4_clip1026.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1027.pt,data\author_data\clips_real\Recording_upstairs4_clip1027.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1028.pt,data\author_data\clips_real\Recording_upstairs4_clip1028.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1029.pt,data\author_data\clips_real\Recording_upstairs4_clip1029.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip103.pt,data\author_data\clips_real\Recording_upstairs4_clip103.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1030.pt,data\author_data\clips_real\Recording_upstairs4_clip1030.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1031.pt,data\author_data\clips_real\Recording_upstairs4_clip1031.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1032.pt,data\author_data\clips_real\Recording_upstairs4_clip1032.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1033.pt,data\author_data\clips_real\Recording_upstairs4_clip1033.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1034.pt,data\author_data\clips_real\Recording_upstairs4_clip1034.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1035.pt,data\author_data\clips_real\Recording_upstairs4_clip1035.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1036.pt,data\author_data\clips_real\Recording_upstairs4_clip1036.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1037.pt,data\author_data\clips_real\Recording_upstairs4_clip1037.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1038.pt,data\author_data\clips_real\Recording_upstairs4_clip1038.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1039.pt,data\author_data\clips_real\Recording_upstairs4_clip1039.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip104.pt,data\author_data\clips_real\Recording_upstairs4_clip104.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1040.pt,data\author_data\clips_real\Recording_upstairs4_clip1040.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1041.pt,data\author_data\clips_real\Recording_upstairs4_clip1041.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1042.pt,data\author_data\clips_real\Recording_upstairs4_clip1042.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1043.pt,data\author_data\clips_real\Recording_upstairs4_clip1043.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1044.pt,data\author_data\clips_real\Recording_upstairs4_clip1044.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1045.pt,data\author_data\clips_real\Recording_upstairs4_clip1045.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1046.pt,data\author_data\clips_real\Recording_upstairs4_clip1046.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1047.pt,data\author_data\clips_real\Recording_upstairs4_clip1047.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1048.pt,data\author_data\clips_real\Recording_upstairs4_clip1048.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1049.pt,data\author_data\clips_real\Recording_upstairs4_clip1049.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip105.pt,data\author_data\clips_real\Recording_upstairs4_clip105.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1050.pt,data\author_data\clips_real\Recording_upstairs4_clip1050.wav,0,[]
data\author_data\specs_real\Recording_upstairs4_clip1051.pt,data\author_data\clips_real\Recording_upstairs4_clip1051.wav,0,[]
