clip_dir,clip_1,clip_2,speaker_count,speakers
data\clips_aug\overlay_63233.wav,data\clips_aug\overlay_20702.wav,data\clips_aug\overlay_4295.wav,5,"['7021', '1188', '7176', '7729', '1284']"
data\clips_aug\overlay_63234.wav,data\clips_aug\overlay_37788.wav,data\clips_aug\overlay_14221.wav,5,"['6930', '7729', '6829', '4507', '1188']"
data\clips_aug\overlay_63235.wav,data\clips_aug\overlay_35594.wav,data\clips_aug\overlay_5282.wav,5,"['7127', '1188', '121', '8555', '2961']"
data\clips_aug\overlay_63236.wav,data\clips_aug\overlay_20791.wav,data\clips_aug\overlay_9497.wav,5,"['1995', '4970', '5142', '260', '3575']"
data\clips_aug\overlay_63237.wav,data\clips_aug\overlay_23363.wav,data\clips_aug\overlay_1470.wav,5,"['4077', '3575', '1995', '3729', '5639']"
data\clips_aug\overlay_63238.wav,data\clips_aug\overlay_34169.wav,data\clips_aug\overlay_10961.wav,5,"['8463', '8224', '237', '1320', '3570']"
data\clips_aug\overlay_63239.wav,data\clips_aug\overlay_35929.wav,data\clips_libricss\OV20_session4_clip387.wav,5,"['2300', '7729', '1221', '7127', '8230']"
data\clips_aug\overlay_63240.wav,data\clips_aug\overlay_29029.wav,data\clips_libricss\OV30_session3_clip576.wav,5,"['4077', '8555', '2300', '260', '4446']"
data\clips_aug\overlay_63241.wav,data\clips_aug\overlay_30023.wav,data\clips_libricss\OV30_session2_clip526.wav,5,"['908', '672', '4077', '1995', '8463']"
data\clips_aug\overlay_63242.wav,data\clips_aug\overlay_25711.wav,data\clips_aug\overlay_5454.wav,5,"['1089', '5105', '2961', '8224', '260']"
data\clips_aug\overlay_63243.wav,data\clips_aug\overlay_43215.wav,data\clips_aug\overlay_7881.wav,5,"['672', '8463', '2961', '237', '3570']"
data\clips_aug\overlay_63244.wav,data\clips_aug\overlay_31880.wav,data\clips_aug\overlay_19665.wav,5,"['8555', '1221', '1188', '6829', '5683']"
data\clips_aug\overlay_63245.wav,data\clips_aug\overlay_37775.wav,data\clips_aug\overlay_14812.wav,5,"['5105', '8455', '1320', '5639', '1221']"
data\clips_aug\overlay_63246.wav,data\clips_aug\overlay_26588.wav,data\clips_libricss\OV20_session0_clip67.wav,5,"['4446', '2830', '237', '7127', '1089']"
data\clips_aug\overlay_63247.wav,data\clips_aug\overlay_38095.wav,data\clips_aug\overlay_17348.wav,5,"['3729', '5639', '8455', '8555', '8230']"
data\clips_aug\overlay_63248.wav,data\clips_aug\overlay_40902.wav,data\clips_libricss\OV30_session7_clip173.wav,5,"['6829', '1188', '1320', '4446', '1089']"
data\clips_aug\overlay_63249.wav,data\clips_aug\overlay_25750.wav,data\clips_aug\overlay_8772.wav,5,"['4970', '1284', '2830', '4992', '1995']"
data\clips_aug\overlay_63250.wav,data\clips_aug\overlay_39285.wav,data\clips_aug\overlay_3298.wav,5,"['2830', '8224', '6829', '4992', '908']"
data\clips_aug\overlay_63251.wav,data\clips_aug\overlay_32496.wav,data\clips_aug\overlay_13663.wav,5,"['5105', '8463', '3575', '1188', '1995']"
data\clips_aug\overlay_63252.wav,data\clips_aug\overlay_28418.wav,data\clips_aug\overlay_184.wav,5,"['260', '121', '3575', '1284', '1089']"
data\clips_aug\overlay_63253.wav,data\clips_aug\overlay_25481.wav,data\clips_aug\overlay_3878.wav,5,"['1089', '4077', '2961', '121', '4446']"
data\clips_aug\overlay_63254.wav,data\clips_aug\overlay_25587.wav,data\clips_aug\overlay_3999.wav,5,"['2961', '8224', '1188', '1995', '121']"
data\clips_aug\overlay_63255.wav,data\clips_aug\overlay_30003.wav,data\clips_aug\overlay_15957.wav,5,"['237', '1221', '5639', '8230', '4507']"
data\clips_aug\overlay_63256.wav,data\clips_aug\overlay_35769.wav,data\clips_libricss\OV10_session0_clip385.wav,5,"['121', '3729', '6930', '4992', '1995']"
data\clips_aug\overlay_63257.wav,data\clips_aug\overlay_34024.wav,data\clips_aug\overlay_7011.wav,5,"['1089', '1320', '1188', '4446', '2094']"
data\clips_aug\overlay_63258.wav,data\clips_aug\overlay_35697.wav,data\clips_libricss\OV20_session7_clip6.wav,5,"['2961', '1188', '4507', '672', '2830']"
data\clips_aug\overlay_63259.wav,data\clips_aug\overlay_29871.wav,data\clips_aug\overlay_8394.wav,5,"['1089', '3575', '8224', '260', '6930']"
data\clips_aug\overlay_63260.wav,data\clips_aug\overlay_30464.wav,data\clips_aug\overlay_128.wav,5,"['1320', '3575', '1089', '8230', '6829']"
data\clips_aug\overlay_63261.wav,data\clips_aug\overlay_27575.wav,data\clips_libricss\OV40_session3_clip224.wav,5,"['2961', '5683', '4077', '4970', '3575']"
data\clips_aug\overlay_63262.wav,data\clips_aug\overlay_41300.wav,data\clips_aug\overlay_5789.wav,5,"['1188', '7729', '2961', '3729', '8455']"
data\clips_aug\overlay_63263.wav,data\clips_aug\overlay_32049.wav,data\clips_aug\overlay_11083.wav,5,"['1188', '8224', '4077', '1284', '121']"
data\clips_aug\overlay_63264.wav,data\clips_aug\overlay_22339.wav,data\clips_aug\overlay_6104.wav,5,"['2961', '7729', '1995', '3570', '8463']"
data\clips_aug\overlay_63265.wav,data\clips_aug\overlay_28012.wav,data\clips_aug\overlay_12625.wav,5,"['7729', '8224', '2961', '2300', '4970']"
data\clips_aug\overlay_63266.wav,data\clips_aug\overlay_28993.wav,data\clips_aug\overlay_8043.wav,5,"['8555', '3575', '1284', '2961', '6829']"
data\clips_aug\overlay_63267.wav,data\clips_aug\overlay_44167.wav,data\clips_aug\overlay_536.wav,5,"['8463', '7021', '1995', '7729', '7176']"
data\clips_aug\overlay_63268.wav,data\clips_aug\overlay_32537.wav,data\clips_libricss\OV40_session4_clip390.wav,5,"['7729', '7021', '6930', '1995', '121']"
data\clips_aug\overlay_63269.wav,data\clips_aug\overlay_34146.wav,data\clips_aug\overlay_18540.wav,5,"['5683', '8555', '1995', '4077', '3575']"
data\clips_aug\overlay_63270.wav,data\clips_aug\overlay_35685.wav,data\clips_aug\overlay_3098.wav,5,"['3729', '2830', '2094', '3570', '1320']"
data\clips_aug\overlay_63271.wav,data\clips_aug\overlay_38909.wav,data\clips_aug\overlay_12470.wav,5,"['7729', '237', '4970', '5105', '8230']"
data\clips_aug\overlay_63272.wav,data\clips_aug\overlay_25591.wav,data\clips_aug\overlay_918.wav,5,"['121', '6930', '4077', '260', '1320']"
data\clips_aug\overlay_63273.wav,data\clips_aug\overlay_24807.wav,data\clips_aug\overlay_7144.wav,5,"['5683', '1221', '8555', '8463', '7021']"
data\clips_aug\overlay_63274.wav,data\clips_aug\overlay_28385.wav,data\clips_libricss\OV20_session5_clip406.wav,5,"['5142', '8463', '2300', '2961', '1284']"
data\clips_aug\overlay_63275.wav,data\clips_aug\overlay_29736.wav,data\clips_aug\overlay_6904.wav,5,"['8230', '260', '8224', '7729', '1995']"
data\clips_aug\overlay_63276.wav,data\clips_aug\overlay_30568.wav,data\clips_aug\overlay_1000.wav,5,"['1188', '3729', '1089', '4992', '8224']"
data\clips_aug\overlay_63277.wav,data\clips_aug\overlay_25677.wav,data\clips_aug\overlay_406.wav,5,"['8224', '672', '5683', '4507', '7729']"
data\clips_aug\overlay_63278.wav,data\clips_aug\overlay_31755.wav,data\clips_aug\overlay_8501.wav,5,"['121', '7021', '5105', '908', '1995']"
data\clips_aug\overlay_63279.wav,data\clips_aug\overlay_35871.wav,data\clips_libricss\OV30_session0_clip367.wav,5,"['1320', '2094', '8463', '237', '1089']"
data\clips_aug\overlay_63280.wav,data\clips_aug\overlay_41608.wav,data\clips_aug\overlay_14132.wav,5,"['908', '1188', '8224', '1995', '5142']"
data\clips_aug\overlay_63281.wav,data\clips_aug\overlay_42195.wav,data\clips_libricss\OV30_session6_clip119.wav,5,"['2300', '8230', '1995', '2094', '61']"
data\clips_aug\overlay_63282.wav,data\clips_aug\overlay_27546.wav,data\clips_aug\overlay_18452.wav,5,"['260', '7021', '3729', '1089', '4970']"
data\clips_aug\overlay_63283.wav,data\clips_aug\overlay_37973.wav,data\clips_aug\overlay_4878.wav,5,"['8224', '4507', '7021', '672', '4077']"
data\clips_aug\overlay_63284.wav,data\clips_aug\overlay_42717.wav,data\clips_aug\overlay_13091.wav,5,"['61', '1188', '7021', '2094', '3570']"
data\clips_aug\overlay_63285.wav,data\clips_aug\overlay_20245.wav,data\clips_aug\overlay_5465.wav,5,"['8230', '121', '3729', '7021', '908']"
data\clips_aug\overlay_63286.wav,data\clips_aug\overlay_43685.wav,data\clips_aug\overlay_3343.wav,5,"['121', '7021', '8455', '260', '4507']"
data\clips_aug\overlay_63287.wav,data\clips_aug\overlay_42283.wav,data\clips_aug\overlay_16875.wav,5,"['8230', '3575', '1188', '260', '6829']"
data\clips_aug\overlay_63288.wav,data\clips_aug\overlay_40296.wav,data\clips_libricss\OV40_session7_clip497.wav,5,"['5639', '1188', '7127', '5142', '7021']"
data\clips_aug\overlay_63289.wav,data\clips_aug\overlay_21971.wav,data\clips_aug\overlay_10963.wav,5,"['8463', '3570', '5142', '1320', '7021']"
data\clips_aug\overlay_63290.wav,data\clips_aug\overlay_38752.wav,data\clips_aug\overlay_3727.wav,5,"['2830', '1320', '6930', '3729', '5683']"
data\clips_aug\overlay_63291.wav,data\clips_aug\overlay_36695.wav,data\clips_aug\overlay_11305.wav,5,"['7176', '1188', '2300', '4507', '1284']"
data\clips_aug\overlay_63292.wav,data\clips_aug\overlay_39204.wav,data\clips_aug\overlay_16812.wav,5,"['4507', '2961', '8224', '8555', '4992']"
data\clips_aug\overlay_63293.wav,data\clips_aug\overlay_27676.wav,data\clips_aug\overlay_19579.wav,5,"['2300', '4077', '4446', '4970', '1188']"
data\clips_aug\overlay_63294.wav,data\clips_aug\overlay_37659.wav,data\clips_aug\overlay_11272.wav,5,"['121', '2300', '4507', '5105', '5639']"
data\clips_aug\overlay_63295.wav,data\clips_aug\overlay_26058.wav,data\clips_aug\overlay_2169.wav,5,"['2300', '6930', '1580', '5105', '4507']"
data\clips_aug\overlay_63296.wav,data\clips_aug\overlay_22015.wav,data\clips_aug\overlay_17924.wav,5,"['3570', '8463', '7176', '4970', '2830']"
data\clips_aug\overlay_63297.wav,data\clips_aug\overlay_24407.wav,data\clips_libricss\OV40_session3_clip81.wav,5,"['908', '3729', '8463', '4077', '1320']"
data\clips_aug\overlay_63298.wav,data\clips_aug\overlay_28465.wav,data\clips_aug\overlay_5927.wav,5,"['2961', '8224', '2300', '4077', '1221']"
data\clips_aug\overlay_63299.wav,data\clips_aug\overlay_25067.wav,data\clips_aug\overlay_16016.wav,5,"['3570', '5105', '6829', '7729', '908']"
data\clips_aug\overlay_63300.wav,data\clips_aug\overlay_27450.wav,data\clips_aug\overlay_9684.wav,5,"['672', '5105', '3729', '8224', '5142']"
data\clips_aug\overlay_63301.wav,data\clips_aug\overlay_39846.wav,data\clips_libricss\OV10_session3_clip431.wav,5,"['4992', '237', '7176', '6829', '3575']"
data\clips_aug\overlay_63302.wav,data\clips_aug\overlay_28075.wav,data\clips_aug\overlay_5355.wav,5,"['8224', '4507', '4992', '5105', '7176']"
data\clips_aug\overlay_63303.wav,data\clips_aug\overlay_34499.wav,data\clips_aug\overlay_17999.wav,5,"['2094', '1284', '7127', '6829', '1188']"
data\clips_aug\overlay_63304.wav,data\clips_aug\overlay_34683.wav,data\clips_aug\overlay_17582.wav,5,"['4970', '7729', '61', '2961', '8230']"
data\clips_aug\overlay_63305.wav,data\clips_aug\overlay_42204.wav,data\clips_libricss\OV10_session5_clip318.wav,5,"['1221', '4507', '8230', '3729', '4970']"
data\clips_aug\overlay_63306.wav,data\clips_aug\overlay_43795.wav,data\clips_aug\overlay_15841.wav,5,"['1089', '4992', '2300', '2961', '1580']"
data\clips_aug\overlay_63307.wav,data\clips_aug\overlay_24361.wav,data\clips_libricss\OV20_session9_clip139.wav,5,"['3570', '2300', '6829', '7729', '7176']"
data\clips_aug\overlay_63308.wav,data\clips_aug\overlay_28692.wav,data\clips_aug\overlay_19433.wav,5,"['8230', '3729', '4077', '672', '1221']"
data\clips_aug\overlay_63309.wav,data\clips_aug\overlay_34162.wav,data\clips_aug\overlay_5107.wav,5,"['8555', '8224', '3575', '1188', '1995']"
data\clips_aug\overlay_63310.wav,data\clips_aug\overlay_44688.wav,data\clips_aug\overlay_429.wav,5,"['5683', '5639', '7127', '4446', '1320']"
data\clips_aug\overlay_63311.wav,data\clips_aug\overlay_39093.wav,data\clips_libricss\OV30_session2_clip263.wav,5,"['7021', '237', '2830', '5639', '1284']"
data\clips_aug\overlay_63312.wav,data\clips_aug\overlay_31836.wav,data\clips_aug\overlay_4676.wav,5,"['672', '4077', '8555', '4507', '3729']"
data\clips_aug\overlay_63313.wav,data\clips_aug\overlay_26656.wav,data\clips_libricss\OV40_session7_clip292.wav,5,"['3729', '908', '7176', '8455', '1580']"
data\clips_aug\overlay_63314.wav,data\clips_aug\overlay_21297.wav,data\clips_aug\overlay_19617.wav,5,"['3570', '2094', '2961', '2300', '4446']"
data\clips_aug\overlay_63315.wav,data\clips_aug\overlay_23579.wav,data\clips_aug\overlay_4676.wav,5,"['260', '8230', '7729', '4507', '3729']"
data\clips_aug\overlay_63316.wav,data\clips_aug\overlay_39283.wav,data\clips_aug\overlay_13423.wav,5,"['260', '7021', '6930', '7176', '3575']"
data\clips_aug\overlay_63317.wav,data\clips_aug\overlay_43319.wav,data\clips_libricss\0S_session6_clip390.wav,5,"['908', '7021', '8224', '6829', '4507']"
data\clips_aug\overlay_63318.wav,data\clips_aug\overlay_36649.wav,data\clips_aug\overlay_1578.wav,5,"['4507', '2830', '7729', '8555', '1188']"
data\clips_aug\overlay_63319.wav,data\clips_aug\overlay_24414.wav,data\clips_aug\overlay_1980.wav,5,"['4446', '1221', '7729', '7176', '8230']"
data\clips_aug\overlay_63320.wav,data\clips_aug\overlay_20700.wav,data\clips_aug\overlay_602.wav,5,"['908', '1221', '1580', '4992', '4970']"
data\clips_aug\overlay_63321.wav,data\clips_aug\overlay_20861.wav,data\clips_aug\overlay_17371.wav,5,"['8224', '1284', '1320', '5639', '8455']"
data\clips_aug\overlay_63322.wav,data\clips_aug\overlay_23384.wav,data\clips_aug\overlay_18473.wav,5,"['1995', '1580', '8555', '4077', '4446']"
data\clips_aug\overlay_63323.wav,data\clips_aug\overlay_31377.wav,data\clips_libricss\OV40_session5_clip39.wav,5,"['1995', '908', '2300', '4507', '8224']"
data\clips_aug\overlay_63324.wav,data\clips_aug\overlay_43404.wav,data\clips_aug\overlay_19388.wav,5,"['6829', '1284', '7176', '8224', '1089']"
data\clips_aug\overlay_63325.wav,data\clips_aug\overlay_37357.wav,data\clips_aug\overlay_19132.wav,5,"['8463', '8555', '4992', '908', '2830']"
data\clips_aug\overlay_63326.wav,data\clips_aug\overlay_32800.wav,data\clips_aug\overlay_6031.wav,5,"['3575', '1188', '7729', '4077', '6930']"
data\clips_aug\overlay_63327.wav,data\clips_aug\overlay_20662.wav,data\clips_aug\overlay_195.wav,5,"['908', '3575', '5639', '7729', '7127']"
data\clips_aug\overlay_63328.wav,data\clips_aug\overlay_20917.wav,data\clips_aug\overlay_8746.wav,5,"['7021', '7176', '3570', '8555', '1284']"
data\clips_aug\overlay_63329.wav,data\clips_aug\overlay_40024.wav,data\clips_aug\overlay_19349.wav,5,"['7021', '1188', '5105', '672', '8230']"
data\clips_aug\overlay_63330.wav,data\clips_aug\overlay_22339.wav,data\clips_aug\overlay_2177.wav,5,"['2961', '7729', '1995', '7176', '1188']"
data\clips_aug\overlay_63331.wav,data\clips_aug\overlay_34955.wav,data\clips_libricss\OV20_session0_clip285.wav,5,"['1320', '4446', '121', '7127', '4507']"
data\clips_aug\overlay_63332.wav,data\clips_aug\overlay_27004.wav,data\clips_libricss\OV30_session0_clip299.wav,5,"['7729', '260', '1320', '672', '1995']"
data\clips_aug\overlay_63333.wav,data\clips_aug\overlay_27422.wav,data\clips_libricss\OV40_session4_clip238.wav,5,"['672', '4992', '260', '4077', '1188']"
data\clips_aug\overlay_63334.wav,data\clips_aug\overlay_23771.wav,data\clips_aug\overlay_11397.wav,5,"['4992', '7729', '8224', '1995', '7127']"
data\clips_aug\overlay_63335.wav,data\clips_aug\overlay_21034.wav,data\clips_aug\overlay_5048.wav,5,"['6930', '3575', '7021', '2961', '1089']"
data\clips_aug\overlay_63336.wav,data\clips_aug\overlay_20815.wav,data\clips_aug\overlay_17909.wav,5,"['4992', '4970', '1188', '4507', '61']"
data\clips_aug\overlay_63337.wav,data\clips_aug\overlay_44956.wav,data\clips_libricss\OV40_session2_clip449.wav,5,"['4077', '7127', '8224', '260', '1320']"
data\clips_aug\overlay_63338.wav,data\clips_aug\overlay_23838.wav,data\clips_aug\overlay_19267.wav,5,"['2094', '3575', '8224', '4077', '3729']"
data\clips_aug\overlay_63339.wav,data\clips_aug\overlay_37024.wav,data\clips_libricss\OV30_session7_clip70.wav,5,"['2300', '8224', '3570', '4446', '1284']"
data\clips_aug\overlay_63340.wav,data\clips_aug\overlay_23264.wav,data\clips_aug\overlay_12274.wav,5,"['3729', '121', '6930', '672', '2830']"
data\clips_aug\overlay_63341.wav,data\clips_aug\overlay_35357.wav,data\clips_libricss\OV20_session0_clip7.wav,5,"['8224', '1188', '8463', '121', '1089']"
data\clips_aug\overlay_63342.wav,data\clips_aug\overlay_25063.wav,data\clips_aug\overlay_4580.wav,5,"['5105', '8463', '908', '1188', '1995']"
data\clips_aug\overlay_63343.wav,data\clips_aug\overlay_35639.wav,data\clips_libricss\OV20_session7_clip431.wav,5,"['8224', '5105', '2830', '237', '4970']"
data\clips_aug\overlay_63344.wav,data\clips_aug\overlay_30605.wav,data\clips_aug\overlay_17975.wav,5,"['672', '2830', '8230', '260', '1320']"
data\clips_aug\overlay_63345.wav,data\clips_aug\overlay_31691.wav,data\clips_aug\overlay_7452.wav,5,"['8224', '7176', '3575', '260', '8555']"
data\clips_aug\overlay_63346.wav,data\clips_aug\overlay_36121.wav,data\clips_aug\overlay_1201.wav,5,"['672', '7021', '8555', '8463', '908']"
data\clips_aug\overlay_63347.wav,data\clips_aug\overlay_43003.wav,data\clips_aug\overlay_6444.wav,5,"['8230', '1188', '1284', '2300', '8455']"
data\clips_aug\overlay_63348.wav,data\clips_aug\overlay_31760.wav,data\clips_aug\overlay_5371.wav,5,"['260', '4077', '7729', '8455', '8555']"
data\clips_aug\overlay_63349.wav,data\clips_aug\overlay_24844.wav,data\clips_aug\overlay_1915.wav,5,"['7021', '1284', '8224', '121', '7176']"
data\clips_aug\overlay_63350.wav,data\clips_aug\overlay_22618.wav,data\clips_libricss\OV40_session6_clip579.wav,5,"['7729', '8224', '5105', '8230', '7021']"
data\clips_aug\overlay_63351.wav,data\clips_aug\overlay_31470.wav,data\clips_aug\overlay_14856.wav,5,"['237', '121', '4077', '1221', '1089']"
data\clips_aug\overlay_63352.wav,data\clips_aug\overlay_21487.wav,data\clips_libricss\OV20_session5_clip542.wav,5,"['7729', '672', '1580', '8455', '1284']"
data\clips_aug\overlay_63353.wav,data\clips_aug\overlay_30180.wav,data\clips_libricss\OV40_session1_clip122.wav,5,"['1188', '4970', '2300', '7729', '1580']"
data\clips_aug\overlay_63354.wav,data\clips_aug\overlay_42626.wav,data\clips_aug\overlay_2181.wav,5,"['3729', '5105', '8224', '260', '4507']"
data\clips_aug\overlay_63355.wav,data\clips_aug\overlay_37196.wav,data\clips_aug\overlay_3837.wav,5,"['4992', '4446', '3575', '1188', '908']"
data\clips_aug\overlay_63356.wav,data\clips_aug\overlay_35764.wav,data\clips_aug\overlay_8070.wav,5,"['8555', '1188', '8224', '7729', '8230']"
data\clips_aug\overlay_63357.wav,data\clips_aug\overlay_26239.wav,data\clips_aug\overlay_3201.wav,5,"['6829', '1089', '8455', '5142', '4507']"
data\clips_aug\overlay_63358.wav,data\clips_aug\overlay_36423.wav,data\clips_aug\overlay_15296.wav,5,"['6930', '4970', '5639', '4507', '1188']"
data\clips_aug\overlay_63359.wav,data\clips_aug\overlay_23205.wav,data\clips_aug\overlay_15374.wav,5,"['1995', '3729', '5639', '8224', '1188']"
data\clips_aug\overlay_63360.wav,data\clips_aug\overlay_38859.wav,data\clips_libricss\OV40_session2_clip362.wav,5,"['908', '1188', '8224', '6930', '1284']"
data\clips_aug\overlay_63361.wav,data\clips_aug\overlay_25531.wav,data\clips_aug\overlay_2501.wav,5,"['1089', '8224', '8230', '908', '2961']"
data\clips_aug\overlay_63362.wav,data\clips_aug\overlay_20443.wav,data\clips_libricss\OV40_session4_clip551.wav,5,"['121', '5683', '4077', '1995', '908']"
data\clips_aug\overlay_63363.wav,data\clips_aug\overlay_40418.wav,data\clips_aug\overlay_19744.wav,5,"['7729', '3575', '8224', '5105', '4970']"
data\clips_aug\overlay_63364.wav,data\clips_aug\overlay_30557.wav,data\clips_aug\overlay_19330.wav,5,"['1089', '4970', '8463', '672', '8230']"
data\clips_aug\overlay_63365.wav,data\clips_aug\overlay_23694.wav,data\clips_aug\overlay_5509.wav,5,"['4992', '4446', '1580', '8555', '237']"
data\clips_aug\overlay_63366.wav,data\clips_aug\overlay_25574.wav,data\clips_libricss\OV40_session5_clip307.wav,5,"['4507', '4992', '5639', '4077', '237']"
data\clips_aug\overlay_63367.wav,data\clips_aug\overlay_37200.wav,data\clips_aug\overlay_5070.wav,5,"['8224', '8230', '4077', '908', '7021']"
data\clips_aug\overlay_63368.wav,data\clips_aug\overlay_25836.wav,data\clips_aug\overlay_16973.wav,5,"['2830', '1320', '7729', '3570', '1188']"
data\clips_aug\overlay_63369.wav,data\clips_aug\overlay_22067.wav,data\clips_aug\overlay_11176.wav,5,"['1089', '237', '3575', '260', '4446']"
data\clips_aug\overlay_63370.wav,data\clips_aug\overlay_41672.wav,data\clips_libricss\OV40_session4_clip323.wav,5,"['6930', '2830', '4970', '7729', '8555']"
data\clips_aug\overlay_63371.wav,data\clips_aug\overlay_25634.wav,data\clips_aug\overlay_12575.wav,5,"['1995', '8463', '7127', '2961', '1089']"
data\clips_aug\overlay_63372.wav,data\clips_aug\overlay_40306.wav,data\clips_aug\overlay_14536.wav,5,"['5105', '672', '6829', '4992', '2830']"
data\clips_aug\overlay_63373.wav,data\clips_aug\overlay_20460.wav,data\clips_aug\overlay_5765.wav,5,"['2961', '1089', '4970', '2094', '4077']"
data\clips_aug\overlay_63374.wav,data\clips_aug\overlay_30007.wav,data\clips_libricss\OV20_session9_clip343.wav,5,"['2094', '4970', '8463', '7729', '1284']"
data\clips_aug\overlay_63375.wav,data\clips_aug\overlay_21138.wav,data\clips_libricss\OV30_session1_clip217.wav,5,"['7021', '121', '260', '1580', '3575']"
data\clips_aug\overlay_63376.wav,data\clips_aug\overlay_24253.wav,data\clips_aug\overlay_3589.wav,5,"['3570', '8463', '3729', '4446', '4970']"
data\clips_aug\overlay_63377.wav,data\clips_aug\overlay_28914.wav,data\clips_libricss\OV40_session0_clip515.wav,5,"['908', '7729', '4077', '121', '1284']"
data\clips_aug\overlay_63378.wav,data\clips_aug\overlay_29093.wav,data\clips_aug\overlay_10682.wav,5,"['8230', '1221', '4077', '7021', '2961']"
data\clips_aug\overlay_63379.wav,data\clips_aug\overlay_22587.wav,data\clips_aug\overlay_1628.wav,5,"['6930', '1188', '2830', '8224', '7176']"
data\clips_aug\overlay_63380.wav,data\clips_aug\overlay_27274.wav,data\clips_aug\overlay_6978.wav,5,"['2300', '8224', '2961', '7127', '237']"
data\clips_aug\overlay_63381.wav,data\clips_aug\overlay_34636.wav,data\clips_aug\overlay_8440.wav,5,"['8555', '260', '1995', '3729', '908']"
data\clips_aug\overlay_63382.wav,data\clips_aug\overlay_30207.wav,data\clips_aug\overlay_11242.wav,5,"['7021', '672', '8230', '7127', '6930']"
data\clips_aug\overlay_63383.wav,data\clips_aug\overlay_31698.wav,data\clips_libricss\OV30_session1_clip64.wav,5,"['237', '2830', '7127', '4992', '4970']"
data\clips_aug\overlay_63384.wav,data\clips_aug\overlay_30071.wav,data\clips_aug\overlay_5770.wav,5,"['61', '121', '1320', '8230', '8463']"
data\clips_aug\overlay_63385.wav,data\clips_aug\overlay_39233.wav,data\clips_aug\overlay_8000.wav,5,"['2961', '8555', '5105', '7176', '8224']"
data\clips_aug\overlay_63386.wav,data\clips_aug\overlay_30285.wav,data\clips_libricss\OV20_session5_clip370.wav,5,"['5683', '121', '4507', '2961', '1089']"
data\clips_aug\overlay_63387.wav,data\clips_aug\overlay_42496.wav,data\clips_libricss\OV10_session3_clip468.wav,5,"['8455', '3729', '2300', '1580', '3575']"
data\clips_aug\overlay_63388.wav,data\clips_aug\overlay_36449.wav,data\clips_aug\overlay_10031.wav,5,"['3570', '5105', '8224', '4992', '1089']"
data\clips_aug\overlay_63389.wav,data\clips_aug\overlay_37360.wav,data\clips_aug\overlay_4019.wav,5,"['2094', '4507', '7729', '3729', '1320']"
data\clips_aug\overlay_63390.wav,data\clips_aug\overlay_39410.wav,data\clips_aug\overlay_1749.wav,5,"['672', '237', '4970', '8230', '2830']"
data\clips_aug\overlay_63391.wav,data\clips_aug\overlay_38856.wav,data\clips_aug\overlay_7510.wav,5,"['7021', '1320', '3575', '908', '4992']"
data\clips_aug\overlay_63392.wav,data\clips_aug\overlay_33459.wav,data\clips_libricss\0S_session0_clip523.wav,5,"['3575', '7021', '2094', '4992', '7176']"
data\clips_aug\overlay_63393.wav,data\clips_aug\overlay_32203.wav,data\clips_aug\overlay_4051.wav,5,"['8455', '61', '4507', '4970', '2094']"
data\clips_aug\overlay_63394.wav,data\clips_aug\overlay_43875.wav,data\clips_aug\overlay_17200.wav,5,"['4077', '5105', '8230', '1284', '4970']"
data\clips_aug\overlay_63395.wav,data\clips_aug\overlay_21423.wav,data\clips_aug\overlay_3833.wav,5,"['1188', '4077', '4992', '8224', '8455']"
data\clips_aug\overlay_63396.wav,data\clips_aug\overlay_35066.wav,data\clips_aug\overlay_1449.wav,5,"['4992', '5639', '4077', '7729', '3729']"
data\clips_aug\overlay_63397.wav,data\clips_aug\overlay_33106.wav,data\clips_aug\overlay_8004.wav,5,"['1995', '6930', '8224', '8463', '1284']"
data\clips_aug\overlay_63398.wav,data\clips_aug\overlay_22463.wav,data\clips_aug\overlay_17440.wav,5,"['260', '1320', '2961', '1188', '8555']"
data\clips_aug\overlay_63399.wav,data\clips_aug\overlay_39057.wav,data\clips_aug\overlay_14191.wav,5,"['2830', '4970', '4077', '7729', '8230']"
data\clips_aug\overlay_63400.wav,data\clips_aug\overlay_21186.wav,data\clips_aug\overlay_10180.wav,5,"['8230', '5105', '2961', '7729', '2094']"
data\clips_aug\overlay_63401.wav,data\clips_aug\overlay_43903.wav,data\clips_aug\overlay_18388.wav,5,"['4077', '8230', '3729', '260', '8224']"
data\clips_aug\overlay_63402.wav,data\clips_aug\overlay_35187.wav,data\clips_aug\overlay_16182.wav,5,"['908', '237', '6829', '4077', '1995']"
data\clips_aug\overlay_63403.wav,data\clips_aug\overlay_43231.wav,data\clips_aug\overlay_7698.wav,5,"['7176', '1089', '1188', '5142', '121']"
data\clips_aug\overlay_63404.wav,data\clips_aug\overlay_29312.wav,data\clips_aug\overlay_15437.wav,5,"['1089', '61', '4507', '260', '2300']"
data\clips_aug\overlay_63405.wav,data\clips_aug\overlay_30155.wav,data\clips_aug\overlay_1412.wav,5,"['6829', '260', '1995', '6930', '1320']"
data\clips_aug\overlay_63406.wav,data\clips_aug\overlay_35888.wav,data\clips_aug\overlay_10961.wav,5,"['4077', '1995', '2300', '1320', '3570']"
data\clips_aug\overlay_63407.wav,data\clips_aug\overlay_28739.wav,data\clips_aug\overlay_16814.wav,5,"['121', '61', '7021', '2961', '3729']"
